Email,Дисципліна,Оцінка,Семестр,Вид контролю
"l.hrytsenko@khpi.edu.ua","Основи програмування",66,1,"Екзамен"
"l.hrytsenko@khpi.edu.ua","Вища математика",85,1,"Лабораторна робота 3"
"l.hrytsenko@khpi.edu.ua","Вища математика",67,1,"Модульний контроль 2"
"l.hrytsenko@khpi.edu.ua","Вища математика",75,1,"Модульний контроль 1"
"l.hrytsenko@khpi.edu.ua","Вища математика",82,1,"Лабораторна робота 1"
"l.hrytsenko@khpi.edu.ua","Вища математика",80,1,"Екзамен"
"l.hrytsenko@khpi.edu.ua","Лінійна алгебра та аналітична геометрія",75,1,"Лабораторна робота 1"
"l.hrytsenko@khpi.edu.ua","Лінійна алгебра та аналітична геометрія",84,1,"Лабораторна робота 2"
"l.hrytsenko@khpi.edu.ua","Лінійна алгебра та аналітична геометрія",72,1,"Модульний контроль 2"
"l.hrytsenko@khpi.edu.ua","Лінійна алгебра та аналітична геометрія",68,1,"Лабораторна робота 3"
"l.hrytsenko@khpi.edu.ua","Лінійна алгебра та аналітична геометрія",74,1,"Модульний контроль 1"
"l.hrytsenko@khpi.edu.ua","Лінійна алгебра та аналітична геометрія",74,1,"Екзамен"
"l.hrytsenko@khpi.edu.ua","Англійська мова (1 семестр)",74,1,"Модульний контроль 1"
"l.hrytsenko@khpi.edu.ua","Англійська мова (1 семестр)",71,1,"Лабораторна робота 1"
"l.hrytsenko@khpi.edu.ua","Англійська мова (1 семестр)",89,1,"Лабораторна робота 2"
"l.hrytsenko@khpi.edu.ua","Англійська мова (1 семестр)",78,1,"Модульний контроль 2"
"l.hrytsenko@khpi.edu.ua","Англійська мова (1 семестр)",90,1,"Залік"
"l.hrytsenko@khpi.edu.ua","Фізика",79,1,"Лабораторна робота 1"
"l.hrytsenko@khpi.edu.ua","Фізика",82,1,"Модульний контроль 2"
"l.hrytsenko@khpi.edu.ua","Фізика",79,1,"Лабораторна робота 3"
"l.hrytsenko@khpi.edu.ua","Фізика",77,1,"Лабораторна робота 4"
"l.hrytsenko@khpi.edu.ua","Фізика",84,1,"Лабораторна робота 2"
"l.hrytsenko@khpi.edu.ua","Фізика",85,1,"Екзамен"
"l.hrytsenko@khpi.edu.ua","Вступ до ІТ",78,1,"Модульний контроль 1"
"l.hrytsenko@khpi.edu.ua","Вступ до ІТ",72,1,"Лабораторна робота 4"
"l.hrytsenko@khpi.edu.ua","Вступ до ІТ",78,1,"Модульний контроль 2"
"l.hrytsenko@khpi.edu.ua","Вступ до ІТ",80,1,"Лабораторна робота 1"
"l.hrytsenko@khpi.edu.ua","Вступ до ІТ",80,1,"Залік"
"l.hrytsenko@khpi.edu.ua","Дискретна математика",82,2,"Лабораторна робота 1"
"l.hrytsenko@khpi.edu.ua","Дискретна математика",66,2,"Лабораторна робота 2"
"l.hrytsenko@khpi.edu.ua","Дискретна математика",76,2,"Лабораторна робота 4"
"l.hrytsenko@khpi.edu.ua","Дискретна математика",69,2,"Модульний контроль 2"
"l.hrytsenko@khpi.edu.ua","Дискретна математика",73,2,"Екзамен"
"l.hrytsenko@khpi.edu.ua","Архітектура комп'ютерів",65,2,"Модульний контроль 1"
"l.hrytsenko@khpi.edu.ua","Архітектура комп'ютерів",65,2,"Лабораторна робота 3"
"l.hrytsenko@khpi.edu.ua","Архітектура комп'ютерів",79,2,"Лабораторна робота 4"
"l.hrytsenko@khpi.edu.ua","Архітектура комп'ютерів",75,2,"Лабораторна робота 1"
"l.hrytsenko@khpi.edu.ua","Архітектура комп'ютерів",79,2,"Модульний контроль 2"
"l.hrytsenko@khpi.edu.ua","Архітектура комп'ютерів",70,2,"Екзамен"
"l.hrytsenko@khpi.edu.ua","Алгоритми та структури даних",70,2,"Лабораторна робота 2"
"l.hrytsenko@khpi.edu.ua","Алгоритми та структури даних",77,2,"Модульний контроль 1"
"l.hrytsenko@khpi.edu.ua","Алгоритми та структури даних",79,2,"Модульний контроль 2"
"l.hrytsenko@khpi.edu.ua","Алгоритми та структури даних",71,2,"Лабораторна робота 1"
"l.hrytsenko@khpi.edu.ua","Алгоритми та структури даних",71,2,"Лабораторна робота 3"
"l.hrytsenko@khpi.edu.ua","Алгоритми та структури даних",80,2,"Екзамен"
"l.hrytsenko@khpi.edu.ua","Англійська мова (2 семестр)",79,2,"Модульний контроль 1"
"l.hrytsenko@khpi.edu.ua","Англійська мова (2 семестр)",77,2,"Лабораторна робота 1"
"l.hrytsenko@khpi.edu.ua","Англійська мова (2 семестр)",75,2,"Модульний контроль 2"
"l.hrytsenko@khpi.edu.ua","Англійська мова (2 семестр)",72,2,"Лабораторна робота 2"
"l.hrytsenko@khpi.edu.ua","Англійська мова (2 семестр)",83,2,"Залік"
"l.hrytsenko@khpi.edu.ua","Бази даних",74,3,"Лабораторна робота 1"
"l.hrytsenko@khpi.edu.ua","Бази даних",74,3,"Лабораторна робота 2"
"l.hrytsenko@khpi.edu.ua","Бази даних",90,3,"Модульний контроль 2"
"l.hrytsenko@khpi.edu.ua","Бази даних",87,3,"Лабораторна робота 4"
"l.hrytsenko@khpi.edu.ua","Бази даних",71,3,"Модульний контроль 1"
"l.hrytsenko@khpi.edu.ua","Бази даних",70,3,"Екзамен"
"l.hrytsenko@khpi.edu.ua","Об'єктно-орієнтоване програмування",69,3,"Лабораторна робота 2"
"l.hrytsenko@khpi.edu.ua","Об'єктно-орієнтоване програмування",66,3,"Лабораторна робота 3"
"l.hrytsenko@khpi.edu.ua","Об'єктно-орієнтоване програмування",69,3,"Лабораторна робота 1"
"l.hrytsenko@khpi.edu.ua","Об'єктно-орієнтоване програмування",81,3,"Модульний контроль 1"
"l.hrytsenko@khpi.edu.ua","Об'єктно-орієнтоване програмування",75,3,"Екзамен"
"l.hrytsenko@khpi.edu.ua","Теорія ймовірностей та математична статистика",64,3,"Модульний контроль 1"
"l.hrytsenko@khpi.edu.ua","Теорія ймовірностей та математична статистика",61,3,"Лабораторна робота 2"
"l.hrytsenko@khpi.edu.ua","Теорія ймовірностей та математична статистика",77,3,"Лабораторна робота 4"
"l.hrytsenko@khpi.edu.ua","Теорія ймовірностей та математична статистика",71,3,"Модульний контроль 2"
"l.hrytsenko@khpi.edu.ua","Теорія ймовірностей та математична статистика",64,3,"Лабораторна робота 1"
"l.hrytsenko@khpi.edu.ua","Теорія ймовірностей та математична статистика",75,3,"Екзамен"
"l.hrytsenko@khpi.edu.ua","Операційні системи",76,3,"Лабораторна робота 1"
"l.hrytsenko@khpi.edu.ua","Операційні системи",84,3,"Лабораторна робота 3"
"l.hrytsenko@khpi.edu.ua","Операційні системи",64,3,"Модульний контроль 1"
"l.hrytsenko@khpi.edu.ua","Операційні системи",66,3,"Лабораторна робота 4"
"l.hrytsenko@khpi.edu.ua","Операційні системи",75,3,"Лабораторна робота 2"
"l.hrytsenko@khpi.edu.ua","Операційні системи",80,3,"Екзамен"
"o.karpenko@khpi.edu.ua","Основи програмування",71,1,"Лабораторна робота 2"
"o.karpenko@khpi.edu.ua","Основи програмування",68,1,"Лабораторна робота 1"
"o.karpenko@khpi.edu.ua","Основи програмування",67,1,"Модульний контроль 1"
"o.karpenko@khpi.edu.ua","Основи програмування",71,1,"Лабораторна робота 3"
"o.karpenko@khpi.edu.ua","Основи програмування",81,1,"Екзамен"
"o.karpenko@khpi.edu.ua","Вища математика",79,1,"Модульний контроль 1"
"o.karpenko@khpi.edu.ua","Вища математика",71,1,"Лабораторна робота 3"
"o.karpenko@khpi.edu.ua","Вища математика",70,1,"Модульний контроль 2"
"o.karpenko@khpi.edu.ua","Вища математика",62,1,"Лабораторна робота 2"
"o.karpenko@khpi.edu.ua","Вища математика",72,1,"Екзамен"
"o.karpenko@khpi.edu.ua","Лінійна алгебра та аналітична геометрія",68,1,"Лабораторна робота 2"
"o.karpenko@khpi.edu.ua","Лінійна алгебра та аналітична геометрія",67,1,"Модульний контроль 1"
"o.karpenko@khpi.edu.ua","Лінійна алгебра та аналітична геометрія",66,1,"Модульний контроль 2"
"o.karpenko@khpi.edu.ua","Лінійна алгебра та аналітична геометрія",67,1,"Лабораторна робота 3"
"o.karpenko@khpi.edu.ua","Лінійна алгебра та аналітична геометрія",68,1,"Лабораторна робота 1"
"o.karpenko@khpi.edu.ua","Лінійна алгебра та аналітична геометрія",62,1,"Екзамен"
"o.karpenko@khpi.edu.ua","Англійська мова (1 семестр)",73,1,"Лабораторна робота 1"
"o.karpenko@khpi.edu.ua","Англійська мова (1 семестр)",85,1,"Модульний контроль 1"
"o.karpenko@khpi.edu.ua","Англійська мова (1 семестр)",90,1,"Модульний контроль 2"
"o.karpenko@khpi.edu.ua","Англійська мова (1 семестр)",91,1,"Лабораторна робота 4"
